Conselheiro Pena,Minas Gerais,22 975
Nova Alvorada do Sul,Mato Grosso do Sul,22 967
Conceição da Feira,Bahia,22 933
Porto Grande,Amapá,22 927
Amaraji,Pernambuco,22 910
Carmo do Cajuru,Minas Gerais,22 900
Manhumirim,Minas Gerais,22 894
Barro,Ceará,22 834
Morrinhos,Ceará,22 830
Tocantinópolis,Tocantins,22 820
Herval d'Oeste,Santa Catarina,22 820
Ecoporanga,Espírito Santo,22 748
Medeiros Neto,Bahia,22 741
Apuí,Amazonas,22 739
Terenos,Mato Grosso do Sul,22 721
Pedra,Pernambuco,22 716
Barreira,Ceará,22 715
Acreúna,Goiás,22 710
Dianópolis,Tocantins,22 704
Monte Alegre,Rio Grande do Norte,22 698
Rafael Jambeiro,Bahia,22 643
Caracaraí,Roraima,22 635
Flores,Pernambuco,22 612
Schroeder,Santa Catarina,22 605
Teofilândia,Bahia,22 590
Hidrolândia,Goiás,22 533
Quaraí,Rio Grande do Sul,22 531
Chapada dos Guimarães,Mato Grosso,22 521
Alta Floresta d'Oeste,Rondônia,22 516
Alcobaça,Bahia,22 509
Areia,Paraíba,22 493
Miguelópolis,São Paulo,22 480
Itambé,Bahia,22 474
Mazagão,Amapá,22 468
Porto Belo,Santa Catarina,22 466
São Vicente Ferrer,Maranhão,22 452
Itaparica,Bahia,22 440
Quixeré,Ceará,22 432
Ceres,Goiás,22 407
Bonito,Mato Grosso do Sul,22 401
Carira,Sergipe,22 393
Coração de Maria,Bahia,22 391
Piúma,Espírito Santo,22 388
Fundão,Espírito Santo,22 379
Feira Nova,Pernambuco,22 360
Mutuípe,Bahia,22 340
Riachão das Neves,Bahia,22 330
Pompeia,São Paulo,22 326
Palmital,São Paulo,22 322
Diamantino,Mato Grosso,22 311
Altônia,Paraná,22 293
Alto Paraíso,Rondônia,22 258
Santa Maria das Barreiras,Pará,22 244
Pradópolis,São Paulo,22 239
Cantanhede,Maranhão,22 236
Trizidela do Vale,Maranhão,22 223
Uruburetama,Ceará,22 223
Parnamirim,Pernambuco,22 198
Feira Grande,Alagoas,22 192
Caravelas,Bahia,22 166
Cordeiro,Rio de Janeiro,22 152
Nova Hartz,Rio Grande do Sul,22 147
Alcântara,Maranhão,22 126
Goiás,Goiás,22 122
Anicuns,Goiás,22 113
Manari,Pernambuco,22 110
Canarana,Mato Grosso,22 101
Guapiaçu,São Paulo,22 087
Caaporã,Paraíba,22 079
Cassilândia,Mato Grosso do Sul,22 063
Centro Novo do Maranhão,Maranhão,22 056
São José do Vale do Rio Preto,Rio de Janeiro,22 032
Lucélia,São Paulo,22 022
Itatira,Ceará,22 018
Anori,Amazonas,21 937
Colônia Leopoldina,Alagoas,21 935
Chã Grande,Pernambuco,21 929
Mari,Paraíba,21 895
Itaiópolis,Santa Catarina,21 889
Nova Granada,São Paulo,21 871
São Francisco de Paula,Rio Grande do Sul,21 871
São José da Coroa Grande,Pernambuco,21 868
São Miguel do Araguaia,Goiás,21 849
Palmas de Monte Alto,Bahia,21 840
Camanducaia,Minas Gerais,21 831
Santa Bárbara do Pará,Pará,21 811
Oliveira dos Brejinhos,Bahia,21 797
Aquidabã,Sergipe,21 796
Ortigueira,Paraná,21 783
Vargem Alta,Espírito Santo,21 778
Paramirim,Bahia,21 777
Silva Jardim,Rio de Janeiro,21 775
Maracaçumé,Maranhão,21 773
Itapoá,Santa Catarina,21 766
Itapecerica,Minas Gerais,21 760
São Marcos,Rio Grande do Sul,21 756
Madre de Deus,Bahia,21 754
Uruçuí,Piauí,21 746
Nova Petrópolis,Rio Grande do Sul,21 717
Engenheiro Coelho,São Paulo,21 712
Nhamundá,Amazonas,21 710
Araripe,Ceará,21 707
Nova Xavantina,Mato Grosso,21 695
Paraguaçu,Minas Gerais,21 693
Olho d'Água das Flores,Alagoas,21 690
Parelhas,Rio Grande do Norte,21 611
Itaquiraí,Mato Grosso do Sul,21 604
Rolante,Rio Grande do Sul,21 591
Perdões,Minas Gerais,21 577
Paraibano,Maranhão,21 571
Caxambu,Minas Gerais,21 566
Castilho,São Paulo,21 521
Nova Esperança do Piriá,Pará,21 519
Monte Santo de Minas,Minas Gerais,21 504
Lagoa de Itaenga,Pernambuco,21 490
Boquira,Bahia,21 486
Siqueira Campos,Paraná,21 476
Costa Rica,Mato Grosso do Sul,21 456
São Joaquim do Monte,Pernambuco,21 439
Taperoá,Bahia,21 421
Urussanga,Santa Catarina,21 419
Cajueiro,Alagoas,21 397
Guará,São Paulo,21 394
Buritirama,Bahia,21 374
Cunha,São Paulo,21 373
Paraisópolis,Minas Gerais,21 353
São José do Rio Claro,Mato Grosso,21 351
Monte Alegre de Minas,Minas Gerais,21 349
Orós,Ceará,21 342
Canto do Buriti,Piauí,21 326
São Simão,Goiás,21 318
Bequimão,Maranhão,21 317
Carmo do Rio Claro,Minas Gerais,21 310
Jandaia do Sul,Paraná,21 281
Pio XII,Maranhão,21 274
Capela do Alto,São Paulo,21 257
Comodoro,Mato Grosso,21 249
Quiterianópolis,Ceará,21 246
Anagé,Bahia,21 229
Nova Olinda do Maranhão,Maranhão,21 228
Bananeiras,Paraíba,21 220
Crisópolis,Bahia,21 219
Vertentes,Pernambuco,21 172
Itatinga,São Paulo,21 139
Arroio do Meio,Rio Grande do Sul,21 121
Pinhalzinho,Santa Catarina,21 103
Paulo Ramos,Maranhão,21 092
São Francisco do Guaporé,Rondônia,21 088
Ibicaraí,Bahia,21 083
São Felipe,Bahia,21 083
Campestre,Minas Gerais,21 052
Mirador,Maranhão,21 045
Catarina,Ceará,21 041
Itaobim,Minas Gerais,20 997
Lambari,Minas Gerais,20 995
Alagoa Nova,Paraíba,20 992
Barroso,Minas Gerais,20 981
Junqueirópolis,São Paulo,20 978
Santa Bárbara,Bahia,20 971
Pindoretama,Ceará,20 964
Butiá,Rio Grande do Sul,20 963
Cruzeiro do Oeste,Paraná,20 962
Bastos,São Paulo,20 952
Valença do Piauí,Piauí,20 940
Silvânia,Goiás,20 938
Araçoiaba,Pernambuco,20 936
Serro,Minas Gerais,20 915
Santo Antônio do Içá,Amazonas,20 889
Bombinhas,Santa Catarina,20 889
Abadiânia,Goiás,20 873
Atalaia do Norte,Amazonas,20 868
Wenceslau Guimarães,Bahia,20 862
Santo Anastácio,São Paulo,20 855
Nova Olímpia,Mato Grosso,20 820
Ubiratã,Paraná,20 809
Governador Mangabeira,Bahia,20 800
Cocalzinho de Goiás,Goiás,20 771
Envira,Amazonas,20 748
Riacho das Almas,Pernambuco,20 744
Piratini,Rio Grande do Sul,20 743
Floresta do Araguaia,Pará,20 742
São João Batista,Maranhão,20 736
Belém do São Francisco,Pernambuco,20 730
São João do Piauí,Piauí,20 720
Cotriguaçu,Mato Grosso,20 717
Medina,Minas Gerais,20 701
Vazante,Minas Gerais,20 692
Tibagi,Paraná,20 688
Jaboticatubas,Minas Gerais,20 683
Maraú,Bahia,20 664
Itapiúna,Ceará,20 653
Cachoeirinha,Pernambuco,20 618
Araruna,Paraíba,20 610
Abaré,Bahia,20 594
Caraúbas,Rio Grande do Norte,20 588
Paranapanema,São Paulo,20 588
Paulistana,Piauí,20 583
Brasnorte,Mato Grosso,20 571
Guaratinga,Bahia,20 565
Jaguaruna,Santa Catarina,20 547
Monte Azul,Minas Gerais,20 544
Regente Feijó,São Paulo,20 523
Muzambinho,Minas Gerais,20 522
Nova Brasilândia d'Oeste,Rondônia,20 504
Beruri,Amazonas,20 503
Ibirubá,Rio Grande do Sul,20 474
Baixa Grande,Bahia,20 431
Coronel Vivida,Paraná,20 430
Aragarças,Goiás,20 410
São José de Piranhas,Paraíba,20 406
Novo Airão,Amazonas,20 395
Itororó,Bahia,20 394
Cerqueira César,São Paulo,20 391
Tanhaçu,Bahia,20 383
Cândido Mendes,Maranhão,20 376
Santo Antônio do Sudoeste,Paraná,20 354
Jijoca de Jericoacoara,Ceará,20 351
Padre Paraíso,Minas Gerais,20 346
Cuité,Paraíba,20 331
Uruçuca,Bahia,20 312
Itajuípe,Bahia,20 309
Riachão,Maranhão,20 288
Chorozinho,Ceará,20 286
Turmalina,Minas Gerais,20 280
Água Branca,Alagoas,20 263
Porto Real,Rio de Janeiro,20 254
Magalhães de Almeida,Maranhão,20 228
Barra da Estiva,Bahia,20 198
Icapuí,Ceará,20 183
Cantagalo,Rio de Janeiro,20 163
Taquarana,Alagoas,20 162
Porto Real do Colégio,Alagoas,20 158
Sonora,Mato Grosso do Sul,20 158
Plácido de Castro,Acre,20 147
Ipanema,Minas Gerais,20 133
Hidrolândia,Ceará,20 126
Campos Belos,Goiás,20 124
Pacaraima,Roraima,20 108
Alpinópolis,Minas Gerais,20 059
Salgado,Sergipe,20 051
Buri,São Paulo,20 050
Capoeiras,Pernambuco,20 048
Pindobaçu,Bahia,20 048
Boa Vista do Ramos,Amazonas,20 040
Madalena,Ceará,20 031
Rio Verde de Mato Grosso,Mato Grosso do Sul,20 025
Divino,Minas Gerais,20 020
Rubiataba,Goiás,20 012
Santa Vitória,Minas Gerais,19 997
Ibicoara,Bahia,19 990
Afrânio,Pernambuco,19 981
Umirim,Ceará,19 976
Remígio,Paraíba,19 973
Maracás,Bahia,19 973
Itarantim,Bahia,19 937
Major Izidoro,Alagoas,19 923
Lajinha,Minas Gerais,19 914
Xapuri,Acre,19 866
Alhandra,Paraíba,19 865
Ubaíra,Bahia,19 860
Palmeirândia,Maranhão,19 840
Santa Luzia do Pará,Pará,19 839
Simonésia,Minas Gerais,19 834
Buriti dos Lopes,Piauí,19 832
Andirá,Paraná,19 823
Riachão do Dantas,Sergipe,19 813
Borda da Mata,Minas Gerais,19 809
Pariquera-Açu,São Paulo,19 797
Rodrigues Alves,Acre,19 767
Campina Verde,Minas Gerais,19 759
Carmópolis de Minas,Minas Gerais,19 756
Marechal Thaumaturgo,Acre,19 727
Castelo do Piauí,Piauí,19 716
Alto Araguaia,Mato Grosso,19 714
Morros,Maranhão,19 708
Pastos Bons,Maranhão,19 693
Presidente Olegário,Minas Gerais,19 680
Carnaíba,Pernambuco,19 666
Antas,Bahia,19 659
Mâncio Lima,Acre,19 643
Pauini,Amazonas,19 616
Olho d'Água das Cunhãs,Maranhão,19 616
Umburanas,Bahia,19 573
Tejuçuoca,Ceará,19 551
Cajari,Maranhão,19 521
Papanduva,Santa Catarina,19 521
Miracatu,São Paulo,19 511
Pitimbu,Paraíba,19 478
Ampére,Paraná,19 466
Três Barras,Santa Catarina,19 455
Pirapora do Bom Jesus,São Paulo,19 453
Horizontina,Rio Grande do Sul,19 446
Sengés,Paraná,19 441
Formosa da Serra Negra,Maranhão,19 425
Rio Bananal,Espírito Santo,19 398
Quitandinha,Paraná,19 388
Wenceslau Braz,Paraná,19 358
Trairão,Pará,19 344
Farias Brito,Ceará,19 330
Utinga,Bahia,19 330
Caiapônia,Goiás,19 304
Varzelândia,Minas Gerais,19 290
Águas Formosas,Minas Gerais,19 285
Iati,Pernambuco,19 284
Cantá,Roraima,19 257
Costa Marques,Rondônia,19 255
Passagem Franca,Maranhão,19 253
Baependi,Minas Gerais,19 249
Dormentes,Pernambuco,19 246
Guareí,São Paulo,19 244
Ibirama,Santa Catarina,19 238
Jaicós,Piauí,19 233
Itanhém,Bahia,19 231
Serrita,Pernambuco,19 226
Presidente Sarney,Maranhão,19 217
Otacílio Costa,Santa Catarina,19 201
Capanema,Paraná,19 172
Jaguaripe,Bahia,19 162
Carmo,Rio de Janeiro,19 161
Júlio de Castilhos,Rio Grande do Sul,19 159
Fátima do Sul,Mato Grosso do Sul,19 152
Porto Acre,Acre,19 141
Viradouro,São Paulo,19 133
Matipó,Minas Gerais,19 098
Ituaçu,Bahia,19 095
São Raimundo das Mangabeiras,Maranhão,19 090
Chopinzinho,Paraná,19 083
Contenda,Paraná,19 082
Aroeiras,Paraíba,19 081
Porciúncula,Rio de Janeiro,19 068
Japaratuba,Sergipe,19 067
Terra Santa,Pará,19 063
Macarani,Bahia,19 056
Tonantins,Amazonas,19 038
Camocim de São Félix,Pernambuco,19 032
Caconde,São Paulo,19 031
Conceição,Paraíba,19 030
Barão de Grajaú,Maranhão,19 026
Ervália,Minas Gerais,19 019
Guaranésia,Minas Gerais,19 014
Cabaceiras do Paraguaçu,Bahia,19 010
Epitaciolândia,Acre,18 979
Itapororoca,Paraíba,18 978
Montanha,Espírito Santo,18 954
Monte Azul Paulista,São Paulo,18 928
Ipaba,Minas Gerais,18 926
Antonina,Paraná,18 919
Águas de Lindóia,São Paulo,18 908
Alumínio,São Paulo,18 903
Ribeirópolis,Sergipe,18 891
Augustinópolis,Tocantins,18 870
Fronteira,Minas Gerais,18 866
Nazaré Paulista,São Paulo,18 866
Pocinhos,Paraíba,18 848
Venturosa,Pernambuco,18 835
Cocos,Bahia,18 835
Areia Branca,Sergipe,18 825
Garuva,Santa Catarina,18 816
Pirapemas,Maranhão,18 814
São José dos Quatro Marcos,Mato Grosso,18 788
São Gabriel,Bahia,18 785
Cafelândia,Paraná,18 783
Cruz Machado,Paraná,18 772
São Benedito do Rio Preto,Maranhão,18 769
São João do Soter,Maranhão,18 746
Governador Edison Lobão,Maranhão,18 740
Picuí,Paraíba,18 737
Bacuri,Maranhão,18 726
Cariús,Ceará,18 700
Santo Antônio do Amparo,Minas Gerais,18 697
Neópolis,Sergipe,18 688
Mendes,Rio de Janeiro,18 681
Rio Claro,Rio de Janeiro,18 677
Cairu,Bahia,18 666
Ubaitaba,Bahia,18 647
Juquiá,São Paulo,18 627
Itirapina,São Paulo,18 610
Mirangaba,Bahia,18 603
Colina,São Paulo,18 601
São Luís Gonzaga do Maranhão,Maranhão,18 600
Cesário Lange,São Paulo,18 595
Cafarnaum,Bahia,18 585
Mundo Novo,Mato Grosso do Sul,18 578
Taió,Santa Catarina,18 576
Malacacheta,Minas Gerais,18 556
Mairi,Bahia,18 535
Varjota,Ceará,18 520
Carlos Chagas,Minas Gerais,18 516
Pio IX,Piauí,18 492
Boa Vista do Tupim,Bahia,18 491
Mucajaí,Roraima,18 482
Cariré,Ceará,18 470
Batalha,Alagoas,18 440
Lagoa do Carro,Pernambuco,18 429
Juazeirinho,Paraíba,18 422
Ibipeba,Bahia,18 421
Mirante do Paranapanema,São Paulo,18 415
Inhapi,Alagoas,18 398
Solonópole,Ceará,18 389
Querência,Mato Grosso,18 386
Formoso do Araguaia,Tocantins,18 358
Indiaroba,Sergipe,18 337
Jucurutu,Rio Grande do Norte,18 335
Correntes,Pernambuco,18 327
Campo do Brito,Sergipe,18 325
Banabuiú,Ceará,18 313
Estrela de Alagoas,Alagoas,18 304
Paraibuna,São Paulo,18 302
Maraã,Amazonas,18 298
Luz,Minas Gerais,18 297
Reriutaba,Ceará,18 279
Ladainha,Minas Gerais,18 272
Sapucaia,Rio de Janeiro,18 270
Buerarema,Bahia,18 269
Matelândia,Paraná,18 266
Jussara,Goiás,18 266
Sítio Novo,Maranhão,18 237
Tartarugalzinho,Amapá,18 217
Rio Maria,Pará,18 208
São Caetano de Odivelas,Pará,18 207
Croatá,Ceará,18 201
Messias,Alagoas,18 201
Arroio Grande,Rio Grande do Sul,18 185
Ingá,Paraíba,18 184
Cristinápolis,Sergipe,18 181
Itacarambi,Minas Gerais,18 175
Lagoa Formosa,Minas Gerais,18 168
Presidente Médici,Rondônia,18 165
São Vicente Férrer,Pernambuco,18 150
Conchas,São Paulo,18 138
Jaguaretama,Ceará,18 133
Una,Bahia,18 108
Elias Fausto,São Paulo,18 095
Morro da Fumaça,Santa Catarina,18 095
São Francisco de Assis,Rio Grande do Sul,18 081
Ourém,Pará,18 079
Serafina Corrêa,Rio Grande do Sul,18 074
Manga,Minas Gerais,18 051
São João do Rio do Peixe,Paraíba,18 020
Abelardo Luz,Santa Catarina,18 015
Bady Bassitt,São Paulo,18 013
Rio Pomba,Minas Gerais,18 007
Regeneração,Piauí,17 979
Presidente Getúlio,Santa Catarina,17 973
Pouso Redondo,Santa Catarina,17 965
Gonçalves Dias,Maranhão,17 953
Belterra,Pará,17 944
Boqueirão,Paraíba,17 934
Cafelândia,São Paulo,17 917
Jacupiranga,São Paulo,17 911
Pontalina,Goiás,17 899
Não-Me-Toque,Rio Grande do Sul,17 886
Cerro Azul,Paraná,17 884
Piaçabuçu,Alagoas,17 868
São Paulo do Potengi,Rio Grande do Norte,17 858
Arinos,Minas Gerais,17 850
Aporá,Bahia,17 840
Capistrano,Ceará,17 830
Severínia,São Paulo,17 820
Fortuna,Maranhão,17 812
Fátima,Bahia,17 801
Curionópolis,Pará,17 764
Carnaubal,Ceará,17 763
Itariri,São Paulo,17 754
Cássia,Minas Gerais,17 741
Belém,Paraíba,17 733
Santana do Cariri,Ceará,17 726
Canapi,Alagoas,17 715
Lagoa da Canoa,Alagoas,17 692
Potirendaba,São Paulo,17 668
Piranga,Minas Gerais,17 641
Miracema do Tocantins,Tocantins,17 628
Pedra Branca do Amapari,Amapá,17 625
São Miguel do Tapuio,Piauí,17 617
Bom Sucesso,Minas Gerais,17 612
Seara,Santa Catarina,17 610
Amarante,Piauí,17 609
Cruz do Espírito Santo,Paraíba,17 599
Aiuaba,Ceará,17 584
Apicum-Açu,Maranhão,17 582
Ourolândia,Bahia,17 567
Terra Roxa,Paraná,17 562
Pedra Preta,Mato Grosso,17 547
Charqueada,São Paulo,17 539
Peçanha,Minas Gerais,17 534
Água Branca,Piauí,17 525
Nova Era,Minas Gerais,17 524
Tanque Novo,Bahia,17 518
Anadia,Alagoas,17 507
Urucuia,Minas Gerais,17 470
Porto Murtinho,Mato Grosso do Sul,17 460
Bacabeira,Maranhão,17 446
Conceição do Mato Dentro,Minas Gerais,17 438
Sapeaçu,Bahia,17 421
Flores de Goiás,Goiás,17 415
Buritama,São Paulo,17 414
Itaberá,São Paulo,17 405
Cipó,Bahia,17 402
Resplendor,Minas Gerais,17 396
Faxinal,Paraná,17 379
Pindorama,São Paulo,17 378
Salesópolis,São Paulo,17 363
Tapes,Rio Grande do Sul,17 363
Sátiro Dias,Bahia,17 330
Massaranduba,Santa Catarina,17 330
Maruim,Sergipe,17 328
Poção de Pedras,Maranhão,17 321
Matões do Norte,Maranhão,17 316
Jataúba,Pernambuco,17 305
Terra Boa,Paraná,17 304
São Domingos do Prata,Minas Gerais,17 296
Tijucas do Sul,Paraná,17 295
Central,Bahia,17 293
Monsenhor Tabosa,Ceará,17 264
Macatuba,São Paulo,17 263
Serra Dourada,Bahia,17 261
Bom Jesus do Tocantins,Pará,17 254
Carmópolis,Sergipe,17 232
Piquet Carneiro,Ceará,17 210
Adustina,Bahia,17 209
Guajará,Amazonas,17 193
Santo Antônio de Leverger,Mato Grosso,17 188
Muniz Freire,Espírito Santo,17 176
Cacimba de Dentro,Paraíba,17 169
Corbélia,Paraná,17 162
Marechal Floriano,Espírito Santo,17 141
Itapiranga,Santa Catarina,17 139
Crixás,Goiás,17 136
Xangri-lá,Rio Grande do Sul,17 126
Jenipapo dos Vieiras,Maranhão,17 123
Mata Roma,Maranhão,17 122
Souto Soares,Bahia,17 118
Condeúba,Bahia,17 113
Sumé,Paraíba,17 096
Água Fria,Bahia,17 096
Conceição do Almeida,Bahia,17 087
Araputanga,Mato Grosso,17 078
Itaquitinga,Pernambuco,17 056
Terra Rica,Paraná,17 054
Ibititá,Bahia,17 048
Nova Ipixuna,Pará,17 027
Matupá,Mato Grosso,17 017
Belo Campo,Bahia,17 013
Santa Cecília,Santa Catarina,17 004
Bonito,Bahia,16 999
Rosário Oeste,Mato Grosso,16 999
Realeza,Paraná,16 976
Esperantinópolis,Maranhão,16 971
Taguatinga,Tocantins,16 966
Cocal do Sul,Santa Catarina,16 956
Brasilândia de Minas,Minas Gerais,16 950
Tapiramutá,Bahia,16 939
Nova Resende,Minas Gerais,16 937
Capela,Alagoas,16 907
Poço Fundo,Minas Gerais,16 900
Cidreira,Rio Grande do Sul,16 897
Guapiara,São Paulo,16 896
Tapauá,Amazonas,16 876
Pedregulho,São Paulo,16 876
Malhada,Bahia,16 875
Carapebus,Rio de Janeiro,16 859
Araçagi,Paraíba,16 857
Campanha,Minas Gerais,16 855
Piatã,Bahia,16 854
Canudos,Bahia,16 832
Juruena,Mato Grosso,16 811
Ipuã,São Paulo,16 794
Tabatinga,São Paulo,16 787
Fortim,Ceará,16 776
João Neiva,Espírito Santo,16 774
Bonito,Pará,16 769
Tocantins,Minas Gerais,16 769
Maranhãozinho,Maranhão,16 754
Lima Duarte,Minas Gerais,16 749
Salitre,Ceará,16 714
Pedro Alexandre,Bahia,16 698
Poté,Minas Gerais,16 675
Urandi,Bahia,16 672
Tururu,Ceará,16 588
Bom Lugar,Maranhão,16 578
Vitória do Jari,Amapá,16 572
Mangueirinha,Paraná,16 572
Conceição do Lago Açu,Maranhão,16 559
Machados,Pernambuco,16 549
Caçu,Goiás,16 525
Raposos,Minas Gerais,16 501
Morretes,Paraná,16 485
Nova Canaã,Bahia,16 482
Tapejara,Paraná,16 480
Perdizes,Minas Gerais,16 469
Ibitiara,Bahia,16 463
Sertanópolis,Paraná,16 456
Passa Quatro,Minas Gerais,16 439
Aveiro,Pará,16 421
Vila Bela da Santíssima Trindade,Mato Grosso,16 412
Bituruna,Paraná,16 411
Fonte Boa,Amazonas,16 409
Alvarães,Amazonas,16 396
Santa Margarida,Minas Gerais,16 393
Sananduva,Rio Grande do Sul,16 382
Lago Verde,Maranhão,16 369
Pereiro,Ceará,16 356
Lagoa dos Gatos,Pernambuco,16 345
Clevelândia,Paraná,16 344
Agudo,Rio Grande do Sul,16 344
Filadélfia,Bahia,16 314
Pindaí,Bahia,16 308
Corupá,Santa Catarina,16 300
Paulino Neves,Maranhão,16 295
Capinópolis,Minas Gerais,16 294
Itaú de Minas,Minas Gerais,16 286
Mojuí dos Campos,Pará,16 282
Borborema,São Paulo,16 278
Iguatemi,Mato Grosso do Sul,16 273
Ibicuí,Bahia,16 262
Guamaré,Rio Grande do Norte,16 261
São Benedito do Sul,Pernambuco,16 239
Joselândia,Maranhão,16 228
Barrocas,Bahia,16 225
Campinápolis,Mato Grosso,16 223
Altinópolis,São Paulo,16 221
Santo Amaro do Maranhão,Maranhão,16 219
Barra de Santo Antônio,Alagoas,16 201
Itaetê,Bahia,16 164
Monte Negro,Rondônia,16 158
Itaipava do Grajaú,Maranhão,16 158
Getúlio Vargas,Rio Grande do Sul,16 158
Piancó,Paraíba,16 147
Palmitos,Santa Catarina,16 144
Coaraci,Bahia,16 128
São Lourenço da Serra,São Paulo,16 127
Candói,Paraná,16 126
Quixelô,Ceará,16 116
Fartura,São Paulo,16 102
São Pedro do Sul,Rio Grande do Sul,16 100
Cerejeiras,Rondônia,16 088
América Dourada,Bahia,16 086
Alto Santo,Ceará,16 077
Mozarlândia,Goiás,16 077
Anapurus,Maranhão,16 054
Nova Bandeirantes,Mato Grosso,16 052
Salinas da Margarida,Bahia,16 047
Nova Ponte,Minas Gerais,16 046
Água Clara,Mato Grosso do Sul,16 025
Tangará,Rio Grande do Norte,16 008
Urucará,Amazonas,16 007
Joaquim Nabuco,Pernambuco,15 999
Tremedal,Bahia,15 996
Biritinga,Bahia,15 989
Ribeirão Branco,São Paulo,15 984
Canutama,Amazonas,15 981
São Francisco do Pará,Pará,15 978
Indiara,Goiás,15 962
Panorama,São Paulo,15 944
Grão Mogol,Minas Gerais,15 943
Poxoréu,Mato Grosso,15 936
Rosana,São Paulo,15 929
Papagaios,Minas Gerais,15 922
Encruzilhada,Bahia,15 914
Capitão Leônidas Marques,Paraná,15 887
Lagoa Nova,Rio Grande do Norte,15 880
Saloá,Pernambuco,15 880
Lagoa Real,Bahia,15 870
Itamonte,Minas Gerais,15 844
Orizona,Goiás,15 834
Mário Campos,Minas Gerais,15 814
Nova Olinda,Ceará,15 798
São João do Caru,Maranhão,15 768
São João Evangelista,Minas Gerais,15 761
Ipanguaçu,Rio Grande do Norte,15 759
Saboeiro,Ceará,15 757
Guiratinga,Mato Grosso,15 740
Giruá,Rio Grande do Sul,15 729
Acrelândia,Acre,15 721
Santa Cruz,Pernambuco,15 713
Sumidouro,Rio de Janeiro,15 709
Restinga Sêca,Rio Grande do Sul,15 702
Frei Paulo,Sergipe,15 688
Araguanã,Maranhão,15 675
Tupi Paulista,São Paulo,15 670
Igaporã,Bahia,15 661
Campos Altos,Minas Gerais,15 661
Mantenópolis,Espírito Santo,15 653
Nova Timboteua,Pará,15 646
Poço Branco,Rio Grande do Norte,15 646
Santa Adélia,São Paulo,15 639
Ibateguara,Alagoas,15 637
Frei Miguelinho,Pernambuco,15 633
Luiz Antônio,São Paulo,15 628
Barra de Santa Rosa,Paraíba,15 607
Holambra,São Paulo,15 605
Muqui,Espírito Santo,15 602
Espumoso,Rio Grande do Sul,15 594
Eldorado,São Paulo,15 592
Dionísio Cerqueira,Santa Catarina,15 592
Pinhalzinho,São Paulo,15 564
Dom Feliciano,Rio Grande do Sul,15 556
Coronel João Sá,Bahia,15 549
Mirandiba,Pernambuco,15 548
Primeira Cruz,Maranhão,15 545
São Félix do Coribe,Bahia,15 543
Cruzília,Minas Gerais,15 529
Felixlândia,Minas Gerais,15 528
Rio do Antônio,Bahia,15 521
Cambuci,Rio de Janeiro,15 521
Nova Veneza,Santa Catarina,15 515
Itanhandu,Minas Gerais,15 511
Itapagipe,Minas Gerais,15 511
Taperoá,Paraíba,15 505
Buritirana,Maranhão,15 503
Juruá,Amazonas,15 495
Jurema,Pernambuco,15 483
Joaíma,Minas Gerais,15 476
Santa Luzia,Paraíba,15 470
Entre Rios de Minas,Minas Gerais,15 458
Coronel Sapucaia,Mato Grosso do Sul,15 449
São Simão,São Paulo,15 446
Novo Triunfo,Bahia,15 445
Coremas,Paraíba,15 438
Rio Azul,Paraná,15 433
Vitória do Xingu,Pará,15 421
Pendências,Rio Grande do Norte,15 411
Bela Vista do Paraíso,Paraná,15 400
Capitão Enéas,Minas Gerais,15 388
Italva,Rio de Janeiro,15 387
Lauro Müller,Santa Catarina,15 380
Sabinópolis,Minas Gerais,15 364
Tarumã,São Paulo,15 361
São João do Triunfo,Paraná,15 359
Uiraúna,Paraíba,15 356
Chapada do Norte,Minas Gerais,15 334
Teixeira,Paraíba,15 333
Nobres,Mato Grosso,15 332
Itajobi,São Paulo,15 331
Inhuma,Piauí,15 330
Ipiranga,Paraná,15 327
Auriflama,São Paulo,15 316
Monte Alegre de Sergipe,Sergipe,15 315
Meruoca,Ceará,15 309
Orocó,Pernambuco,15 309
Natividade,Rio de Janeiro,15 305
Serra Azul,São Paulo,15 292
Curiúva,Paraná,15 289
Areado,Minas Gerais,15 288
Tamarana,Paraná,15 277
Passo de Camaragibe,Alagoas,15 270
Alto Alegre,Roraima,15 249
Glória,Bahia,15 247
Jussara,Bahia,15 241
Triunfo,Pernambuco,15 232
Primavera,Pernambuco,15 231
Acajutiba,Bahia,15 214
Colorado do Oeste,Rondônia,15 213
Soledade,Paraíba,15 211
Miraí,Minas Gerais,15 205
Itaporanga,São Paulo,15 197
Presidente Dutra,Bahia,15 180
Barro Alto,Bahia,15 171
Ipaussu,São Paulo,15 165
Boa Esperança,Espírito Santo,15 146
Acarape,Ceará,15 140
Alvinópolis,Minas Gerais,15 135
Boa Esperança do Sul,São Paulo,15 111
Teolândia,Bahia,15 097
Barroquinha,Ceará,15 069
Mirinzal,Maranhão,15 059
Itinga,Minas Gerais,15 053
Jardim de Piranhas,Rio Grande do Norte,15 044
Sobradinho,Rio Grande do Sul,15 041
Carmo de Minas,Minas Gerais,15 031
Nova Trento,Santa Catarina,15 010
Jupi,Pernambuco,15 007
Rebouças,Paraná,14 991
Ibipitanga,Bahia,14 989
Olinda Nova do Maranhão,Maranhão,14 968
Salto do Lontra,Paraná,14 957
Alto Paraná,Paraná,14 945
Patrocínio Paulista,São Paulo,14 941
Upanema,Rio Grande do Norte,14 937
